1.000000	0.962856	0.962856	0.966998	0.962856	0.962856	0.971177	0.962856
0.000000	1.000000	1.000000	0.950529	1.000000	1.000000	0.976864	1.000000
0.000000	0.000000	1.000000	0.950529	1.000000	1.000000	0.976864	1.000000
0.000000	0.000000	0.000000	1.000000	0.950529	0.950529	0.982478	0.950529
0.000000	0.000000	0.000000	0.000000	1.000000	1.000000	0.976864	1.000000
0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.976864	1.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.976864
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000
